Family,Sample ID,nucleus,plate,line,pcr,Sort Index X,Sort Index Y,Date,Time (sec),355-448/59-Height,488-FSC1-Height,488-FSC2-Height,488-SSC-Height,488-530/40-Height,488-576/21-Height,488-664/22-Height,355-448/59-Area,488-FSC1-Area,488-FSC2-Area,488-SSC-Area,488-530/40-Area,488-576/21-Area,488-664/22-Area,355-448/59-Width,488-FSC1-Width,488-FSC2-Width,488-SSC-Width,488-530/40-Width,488-576/21-Width,488-664/22-Width,488-530/40-Height-Log,488-SSC-Height-Log,488-FSC1-Height-Log,488-530/40-Area-Log,pcr_b,pcr_cb,pcr_cf,pcr_cm,pcr_cn,pcr_f,pcr_m,pcr_n
Gigasporaceae,spellu,0,699,TRUE,n,4,A,2017-06-07,35.27807697,0.00011018,11.77019412,11.42422669,0.81056235,52.45526607,95.19590193,32.55831525,1.34E-05,6.4232934,6.25687281,0.45405175,31.32298925,57.21168389,19.13251298,0,8.203125,8.203125,8.203125,8.59375,8.59375,8.59375,3.959960732,-0.2100270129,2.465570414,3.444352309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,5,A,2017-06-07,46.80091853,0.00083712,3.86605617,3.76210832,0.36967741,52.36761022,98.17749483,32.37013301,0.00045716,2.13372328,2.08406705,0.20951217,32.46543047,61.24878148,19.43355818,0,8.203125,8.59375,8.203125,9.375,9.375,8.984375,3.958288275,-0.9951245185,1.35223491,3.480175845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,6,A,2017-06-07,58.63624175,0.00015236,0.40708319,0.39941557,0.16129576,52.49505994,98.55032589,32.37154643,1.63E-05,0.27074171,0.26624724,0.10915515,34.15393842,64.27958386,20.52363537,0,10.15625,10.15625,10.15625,9.765625,9.765625,9.375,3.960719069,-1.824515581,-0.8987377164,3.530877906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,6,B,2017-06-07,89.62123898,0.00157612,0.22085742,0.21269904,0.21992619,42.09668535,81.66668599,24.20756287,0.00069458,0.22521608,0.21602691,0.19138267,36.23644678,70.43602361,20.05132339,0,13.28125,13.28125,11.328125,11.71875,11.71875,10.9375,3.739969005,-1.514463289,-1.510237944,3.590065429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,5,B,2017-06-07,121.0061291,0.00114501,10.44136118,10.05905043,0.77841743,56.49190225,100,35.15225063,0.00026422,6.37121347,6.1716198,0.48013127,35.50858773,65.75679678,21.74237036,0,8.984375,8.984375,8.984375,9.375,9.765625,8.984375,4.034097305,-0.2504923563,2.345774955,3.569774575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,4,B,2017-06-07,135.4185273,0.00086678,1.41429645,1.37808919,0.46402412,43.28410384,84.38754615,25.07210873,0.00026417,1.33802365,1.30877777,0.47006663,34.82384163,68.10772884,19.70248635,0,14.0625,14.0625,15.234375,11.71875,11.71875,11.328125,3.767785451,-0.7678187453,0.346632199,3.550302257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,3,B,2017-06-07,204.6291495,0.00082832,0.41343332,0.41422509,0.1753367,52.54760921,100,31.43866305,0.00018796,0.28011468,0.2760557,0.1058372,34.76426013,66.41031792,20.42930827,0,10.15625,10.15625,8.984375,9.765625,9.765625,9.375,3.961719601,-1.741047154,-0.8832590351,3.548589851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,2,B,2017-06-07,222.451878,0.00079758,0.72012744,0.70474222,0.26076096,54.6671182,100,32.06544291,0.00023853,0.43491414,0.42381613,0.16408372,37.15408818,70.85775635,21.15341465,0,8.984375,8.984375,8.984375,9.765625,10.15625,9.765625,4.001262399,-1.344151153,-0.3283270826,3.61507381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,1,B,2017-06-07,258.0540499,0.00046091,10.84811241,10.92304648,0.72224271,82.70215902,100,56.71643979,0.00015271,6.20687637,6.24249857,0.48075046,59.48990664,99.22947772,39.10066014,0,8.203125,8.59375,10.15625,10.546875,14.84375,10.546875,4.415245708,-0.3253940331,2.383991093,4.085806662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,1,C,2017-06-07,299.1998232,0.00113375,2.55291341,2.48974194,0.29679858,44.88983053,86.85768654,26.10288221,0.00035639,1.98989702,1.94869242,0.23383747,31.4663183,61.47072438,17.98445934,0,12.5,12.5,11.71875,10.15625,10.546875,10.15625,3.804211278,-1.214701552,0.9372352207,3.448917713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,b,2,C,2017-06-07,321.9119325,0.00097342,0.89087109,0.86686485,0.29034559,44.30401331,86.63621659,26.46490555,0.00030345,0.57629605,0.56210507,0.24373976,33.74274725,66.07733552,19.70546379,0,9.375,9.375,13.28125,11.328125,11.328125,10.9375,3.791075267,-1.236683376,-0.1155555421,3.518765498,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,699,TRUE,n,3,C,2017-06-07,348.1238531,0.00140774,5.23764636,5.22932937,0.40125684,50.57795701,95.09286692,30.34128506,0.00035581,2.73108995,2.72849752,0.24822205,31.24794144,59.02343478,18.40656226,0,7.8125,7.8125,9.375,8.984375,9.375,8.984375,3.923515849,-0.913153558,1.655872229,3.4419535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,4,C,2017-06-07,378.8777244,0.00137864,0.49292473,0.48368154,0.16076528,53.11808131,100,30.95314415,0.00065046,0.37519052,0.3676754,0.11170935,38.99755793,75.54835034,22.04853371,0,11.71875,11.71875,10.546875,11.328125,11.328125,10.546875,3.972517385,-1.827809866,-0.7073987941,3.663499027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,b,5,C,2017-06-07,390.876342,0.00098418,5.4344621,5.34254853,0.64449785,54.64456194,100,35.11694331,0.00021104,3.26566298,3.21188448,0.41442551,33.11105169,61.58723043,20.76835318,0,9.375,8.984375,9.765625,8.984375,8.984375,8.59375,4.000849703,-0.4392837925,1.692760546,3.499867115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,699,TRUE,n,5,D,2017-06-07,395.9174028,0.00175028,4.43209782,4.29314487,0.43135267,55.18177735,100,34.88795772,0.00094641,2.61236706,2.54647429,0.2812891,33.59523321,61.82383112,20.58958684,0,8.59375,8.59375,9.765625,8.984375,8.984375,8.59375,4.010632778,-0.8408292636,1.488873021,3.514384188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,n,4,D,2017-06-07,404.894826,0.00133812,3.25031621,3.17293941,0.72410638,55.45319562,100,34.93653267,0.00037858,1.86339342,1.82201846,0.43556942,35.270598,65.86624143,21.60164838,0,8.59375,8.59375,8.984375,9.375,9.375,8.984375,4.015539343,-0.3228169637,1.178752287,3.563049699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,699,TRUE,m,3,D,2017-06-07,475.6983311,0.00151661,4.02223012,3.88293248,0.44667618,54.94222419,99.35650385,33.8574376,0.00051549,2.38711722,2.31325089,0.26448308,32.93749796,60.30177496,19.89888722,0,8.59375,8.59375,8.984375,8.984375,8.984375,8.59375,4.006282164,-0.8059213764,1.391836505,3.494611764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Gigasporaceae,spellu,0,699,TRUE,f,2,D,2017-06-07,484.0142038,0.00040284,0.28105667,0.27939901,0.10615862,50.71057148,97.23673502,30.47752148,7.04E-05,0.24434254,0.24429662,0.08621535,36.75131454,71.23579121,21.62633983,0,12.890625,12.890625,12.5,10.9375,10.9375,10.546875,3.926134399,-2.242820888,-1.269198957,3.604173995,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,1,A,2017-06-07,70.94179056,0.00058012,0.32274919,0.31798687,0.11492115,48.98116189,94.85114289,29.86990545,0.00011194,0.27615016,0.27271018,0.10410429,42.27065519,81.92083952,24.84867217,0,14.0625,13.671875,14.0625,12.890625,12.890625,12.5,3.891435773,-2.163509038,-1.130879759,3.744093115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,2,A,2017-06-07,75.37526205,0.0005661,0.41273208,0.3972623,0.16766512,54.61171443,100,33.24731272,0.00017486,0.3691111,0.35925864,0.12710462,39.62926109,75.41108599,23.85330783,0,14.0625,14.0625,11.71875,10.9375,11.328125,10.546875,4.00024841,-1.785786622,-0.8849566132,3.679567762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,f,3,A,2017-06-07,94.05771139,0.0011079,1.09417103,1.0811877,0.24975245,58.53354127,100,37.93973123,0.0004943,0.64260985,0.63836712,0.15345854,38.55476993,70.92081627,24.20780417,0,8.984375,8.984375,8.984375,9.765625,10.546875,9.375,4.069599945,-1.387285052,0.08999702633,3.652079826,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,4,A,2017-06-07,95.76946553,0.00148728,0.44325553,0.43261764,0.13686274,43.82264084,85.07807587,25.39983616,0.00159934,0.39365233,0.39113031,0.15777526,37.10491784,72.03740156,21.22575618,28.12500001,11.71875,12.5,35.15625001,11.71875,11.328125,11.328125,3.780150598,-1.988776753,-0.8136088581,3.613749517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,f,5,A,2017-06-07,105.0404649,0.00065877,0.33360957,0.33353069,0.13790801,38.89242332,76.60787624,22.5169947,0.00015972,0.41756507,0.41008696,0.17546527,40.41188621,79.27143692,23.15189166,0,22.26562501,22.26562501,21.48437501,16.40625,16.40625,16.015625,3.660799458,-1.98116841,-1.097783922,3.699123955,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,6,A,2017-06-07,118.2963591,0.00089156,16.04872761,15.66274413,1.3268949,59.44593462,100,36.51058214,0.00014023,8.49793558,8.3275209,0.7662829,38.78908377,70.48442968,23.46660544,0,7.421875,7.421875,8.59375,9.375,10.15625,9.375,4.085067238,0.282841551,2.77562957,3.658138861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,6,B,2017-06-07,143.5450704,0.00068513,0.05598795,0.05450118,0.04512616,10.77731052,21.34232177,6.05967641,0.00028983,0.04977831,0.05566878,0.03377174,9.29423333,18.31028141,5.16027357,0,13.28125,14.0625,10.9375,12.890625,12.890625,12.890625,2.377443046,-3.098293156,-2.88261879,2.229394136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,5,B,2017-06-07,147.1723747,0.00058101,0.50434899,0.50980831,0.23627244,53.98617365,100,32.38289813,0.00015944,0.34107286,0.3400492,0.14821494,37.49890205,70.76960666,21.7484922,0,10.15625,10.15625,9.375,10.15625,10.546875,10.15625,3.98872797,-1.442769733,-0.6844868101,3.624311654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,4,B,2017-06-07,172.669362,0.00017872,3.77239408,3.76424547,0.40316563,56.44960153,100,34.9864951,2.01E-05,2.10162345,2.09244508,0.22842844,34.01203792,62.04529862,20.52943458,0,8.203125,8.203125,8.203125,8.984375,8.984375,8.59375,4.033348232,-0.9084078089,1.327709834,3.526714518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,3,B,2017-06-07,176.5940244,0.00113882,0.39369725,0.38508642,0.16524317,57.66156466,100,34.49030408,0.00037563,0.2745464,0.27062686,0.12171976,37.08049924,67.80574084,21.75482037,0,10.546875,10.9375,10.9375,9.375,10.15625,9.375,4.054590828,-1.800337132,-0.9321730661,3.613091204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,2,B,2017-06-07,186.4675486,0.00051502,0.75428053,0.73343832,0.14786972,41.74813406,81.59823732,23.86719375,0.00016287,0.50924094,0.49529639,0.10701208,28.91352431,56.44061134,16.55789751,0,9.765625,9.765625,10.9375,10.15625,10.546875,10.15625,3.731654757,-1.911423663,-0.2819909245,3.364309455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,1,B,2017-06-07,206.5644331,0.00067311,0.32447595,0.31504962,0.16240333,53.99249961,100,32.88033154,0.00015416,0.24307738,0.23366336,0.11309762,37.03842183,71.17892298,22.2495402,0,11.71875,11.328125,10.546875,10.15625,10.546875,10.15625,3.988845141,-1.817672347,-1.12554386,3.611955802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,1,C,2017-06-07,214.5666555,0.00059218,0.51105348,0.50013792,0.15872377,58.72055619,100,36.11174301,8.64E-05,0.35235572,0.34488086,0.09583451,37.34127854,67.64994668,22.36490453,0,10.546875,10.546875,8.984375,9.375,9.765625,8.984375,4.072789856,-1.840589883,-0.6712810367,3.620099378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,2,C,2017-06-07,223.0865468,0.00050832,0.21013711,0.20239684,0.08819806,34.19992785,67.21499527,18.70247182,9.86E-05,0.20856392,0.2038873,0.07044578,30.38793829,59.52921427,16.33183456,0,12.890625,12.890625,11.71875,12.5,12.5,12.5,3.532223534,-2.428170312,-1.559995057,3.414045763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,3,C,2017-06-07,231.0059709,0.00065728,10.90163477,10.59217928,1.1012794,58.11461933,100,38.25094049,9.77E-05,5.84206593,5.69517061,0.61287323,35.89603688,66.34942288,22.82944297,0,7.8125,7.8125,8.203125,8.984375,9.765625,8.59375,4.062417256,0.09647259485,2.388912757,3.580626896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,4,C,2017-06-07,257.5020299,0.00076974,0.3872463,0.37253262,0.34480505,57.07104585,100,34.97662317,0.00050275,0.33498749,0.32600726,0.2211733,37.412384,68.99909646,22.3871863,0,13.28125,13.671875,9.765625,9.765625,10.15625,9.375,4.04429691,-1.064776094,-0.9486943543,3.622001773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,5,C,2017-06-07,265.1330969,0.00094743,0.59355628,0.57427241,0.17499849,56.2817162,100,35.52709064,0.00041053,0.35106698,0.33938892,0.11149321,36.65460191,68.64632842,22.51239797,0,8.59375,8.59375,8.984375,9.375,10.15625,8.984375,4.030369726,-1.742977934,-0.5216232421,3.601538984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,b,6,C,2017-06-07,286.9626806,0.00108033,0.70318985,0.69503742,0.2001876,57.53260722,100,35.16586866,0.00033481,0.49255576,0.4874897,0.11735756,39.64059275,73.274826,23.81057921,0,10.9375,10.9375,8.59375,10.546875,10.9375,10.15625,4.052351869,-1.608500352,-0.3521283667,3.679853663,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,6,D,2017-06-07,320.4901641,0.00156919,0.5500997,0.54423413,0.27357303,58.53137957,100,37.21308732,0.00055111,0.38028832,0.3757345,0.18122366,38.7435011,70.97641744,23.97542522,0,10.546875,10.546875,9.765625,9.765625,10.546875,9.765625,4.069563013,-1.296186673,-0.5976557445,3.656963028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,5,D,2017-06-07,327.5499314,0.00039777,6.52448707,6.38554092,0.79903724,60.40799023,100,39.05934134,6.25E-05,3.53083937,3.46534897,0.46033077,41.19825292,74.7338202,25.99602589,0,7.8125,7.8125,8.59375,10.15625,11.328125,9.765625,4.101121385,-0.224347726,1.87556234,3.718395851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,4,D,2017-06-07,339.5058815,0.00148769,1.06501021,1.07953511,0.16165664,60.64460884,100,37.89381619,0.00057716,0.58004595,0.58742133,0.09414153,37.7253498,68.7966536,22.91142941,0,7.8125,7.8125,8.59375,8.984375,10.15625,8.59375,4.105030742,-1.822280699,0.06298438597,3.630332277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,3,D,2017-06-07,351.15599,0.00135205,0.03182148,0.02819458,0.03332905,8.52766051,16.73130524,4.57621291,0.00031097,0.0324375,0.0359555,0.04211862,8.70696819,16.89052906,4.73289627,0,42.57812501,43.75000001,41.40625001,43.35937501,43.35937501,43.35937501,2.143315058,-3.40132589,-3.447613746,2.164123646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,2,D,2017-06-07,382.396304,0.00099204,0.32752422,0.31351675,0.14825268,49.54612857,96.12196071,29.29190817,0.00043346,0.21572884,0.21246229,0.11263089,36.85461111,71.95037144,21.27660893,0,9.765625,10.15625,11.328125,10.9375,11.328125,10.546875,3.902904126,-1.908837164,-1.116193272,3.606980743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,1,D,2017-06-07,385.7046612,0.00168975,0.05130908,0.04747417,0.05958918,11.87419435,23.81227553,6.63244799,0.00055276,0.10558821,0.11143759,0.15010834,34.72016899,69.29561965,19.45358816,0,99.60937502,99.60937502,99.60937502,69.92187502,69.53125002,71.09375002,2.474367503,-2.820281265,-2.969887544,3.547320757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,1,E,2017-06-07,387.8316843,0.00165435,6.70372737,6.50800844,0.57158247,49.45652584,97.25387611,29.52858066,0.00062226,4.05032481,3.95069651,0.38336369,41.17853121,80.93539832,23.7986364,0,8.59375,8.59375,9.765625,12.5,12.890625,12.109375,3.901094018,-0.5593465017,1.902663696,3.717917033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,2,E,2017-06-07,392.1590133,0.00104015,0.73854127,0.71986034,0.23171413,54.9211498,100,34.29931096,0.00024,0.50131765,0.48751333,0.17686265,39.02723478,75.05199415,23.49532764,0,10.15625,10.15625,11.71875,10.15625,11.328125,10.15625,4.005898517,-1.462250865,-0.303078295,3.66425973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,3,E,2017-06-07,397.0847647,0.0006096,0.63553732,0.6183886,0.17206329,56.75692005,100,35.29991173,0.00024238,0.38290548,0.37243001,0.11784078,37.26693563,69.66133198,22.51925136,0,8.203125,8.203125,10.15625,9.765625,10.15625,9.375,4.038777588,-1.759892905,-0.4532844647,3.618106489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,n,4,E,2017-06-07,399.832454,0.00046138,0.48720096,0.4804146,0.15673852,56.38625451,100,35.60612813,0.00019905,0.29647152,0.29354321,0.1004217,36.49381265,68.16026912,22.53977135,0,8.59375,8.59375,8.59375,9.375,9.765625,8.984375,4.032225414,-1.85317634,-0.7190785921,3.59714273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,b,5,E,2017-06-07,405.2273365,0.00091637,7.20950631,6.97993431,0.53180833,60.96628477,100,39.08534694,0.00027791,4.00547497,3.88455878,0.32558779,38.6425997,70.60156015,24.16571817,0,7.8125,7.8125,8.984375,9.375,10.546875,8.984375,4.110321003,-0.6314721365,1.975400476,3.654355287,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,6,E,2017-06-07,411.4081973,0.00130264,5.08838971,5.01854438,0.35908641,61.43263324,100,38.58423425,0.00077083,3.19458081,3.15509599,0.23677896,41.62232465,75.96590518,25.5361524,0,8.984375,8.984375,9.375,9.765625,11.328125,9.765625,4.11794118,-1.024192223,1.626961417,3.728636674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,b,6,F,2017-06-07,418.9649355,0.00063544,0.31347098,0.31151483,0.15584575,47.5753721,91.14784689,27.30044248,0.00010529,0.27837404,0.2701968,0.14288549,40.48832835,78.44907997,22.77330473,0,13.28125,12.890625,12.890625,12.5,12.890625,12.5,3.862315234,-1.858888543,-1.160048491,3.701013744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,5,F,2017-06-07,434.6062953,0.002102,8.30048942,8.11606478,0.7291561,57.56560179,100,36.73913144,0.00113416,5.22098099,5.11324634,0.63650499,35.80666898,65.82363792,22.49541001,13.28125,8.59375,8.59375,13.28125,8.984375,9.765625,8.984375,4.052925198,-0.315867441,2.116314479,3.57813416,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,b,4,F,2017-06-07,439.7600182,0.00108257,11.35550002,11.07738037,1.00559904,44.12524543,87.00341934,30.6623749,0.00085349,8.87524048,8.69854789,1.00758711,39.91360763,79.42769222,26.41706339,0,10.546875,10.9375,15.625,13.671875,14.0625,12.5,3.787032077,0.00558342364,2.42970221,3.686717309,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,b,3,F,2017-06-07,442.7367341,0.00035288,8.49963073,8.12695832,0.67032878,63.0514986,100,40.37694336,4.65E-05,6.71273312,6.47768525,0.71206172,41.19131268,76.08895609,25.63753455,0,12.890625,12.890625,17.1875,9.375,10.9375,8.984375,4.143951831,-0.3999869705,2.140022719,3.718227377,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,2,F,2017-06-07,460.4686206,0.00107507,0.70395046,0.6658162,0.20611603,58.9396509,100,37.41868647,0.00026112,0.4749079,0.45834056,0.14537708,38.59630924,70.49899636,23.53857128,0,9.375,9.375,10.546875,9.375,10.15625,9.375,4.076514054,-1.579316016,-0.3510472946,3.653156656,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,n,1,F,2017-06-07,461.3213934,0.00113039,0.53526526,0.53241146,0.21103933,58.23715084,100,36.61905258,0.00057751,0.35725615,0.35348122,0.12506372,37.9520994,70.59435983,23.10595301,0,10.15625,9.765625,8.984375,9.765625,10.546875,9.375,4.064523482,-1.555710765,-0.6249928419,3.636324822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Gigasporaceae,spellu,0,701,TRUE,f,1,G,2017-06-07,468.7394471,0.00068969,3.15246405,3.08437659,0.38307738,49.99153238,93.13725054,31.81195292,0.00015292,1.95355688,1.91406009,0.20132628,29.47363696,55.55491803,18.37252335,0,9.375,9.375,7.8125,8.59375,8.59375,8.59375,3.911853639,-0.9595182737,1.148184385,3.383496201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,2,G,2017-06-07,484.573036,0.00122683,0.41473242,0.40798285,0.19531995,57.12710709,100,35.44062656,0.00057868,0.37944415,0.37356953,0.17371774,40.38758991,76.02896343,24.47617564,0,15.625,15.625,13.671875,10.546875,11.328125,10.15625,4.045278734,-1.633116296,-0.8801217378,3.698522557,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,3,G,2017-06-07,497.5605379,0.00119377,0.40525519,0.39444435,0.12531695,49.63726854,96.65513008,29.25325693,0.00027816,0.23571469,0.23113764,0.11345593,38.68343119,75.7845564,22.06642433,0,8.203125,8.203125,12.109375,10.9375,10.9375,10.15625,3.904741933,-2.076909151,-0.9032383115,3.655411374,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,4,G,2017-06-07,505.9605353,0.00157626,0.68296343,0.66026119,0.22760695,59.98892162,100,36.7825213,0.00061437,0.47193544,0.45857823,0.13846769,38.95408552,71.74452475,23.18311392,0,11.328125,11.328125,8.984375,9.375,10.546875,9.375,4.094159906,-1.480135041,-0.381313964,3.662383658,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,b,5,G,2017-06-07,508.4526154,0.00133668,3.50593953,3.49516627,0.35407613,56.46886953,100,36.08835117,0.00031493,2.01692386,2.01501842,0.20974402,34.69037882,63.64430095,21.7768434,0,8.203125,8.203125,8.59375,9.375,9.375,8.59375,4.033689505,-1.038243332,1.254458539,3.546462381,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,6,G,2017-06-07,515.2764992,0.000815,0.18986333,0.18698652,0.05584401,6.67242692,13.54645915,3.53569063,0.00031069,0.18435712,0.18310314,0.10257631,20.66921031,40.587296,11.7048814,0,99.60937502,99.60937502,82.81250002,88.67187502,89.45312502,88.67187502,1.89798365,-2.885193011,-1.661450781,3.028645168,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Gigasporaceae,spellu,0,701,TRUE,f,6,H,2017-06-07,519.9412917,0.00086487,0.80471858,0.79538701,0.38512293,41.32866949,82.45411317,24.84622417,0.00051651,0.52674648,0.51718566,0.27770905,32.63002081,64.86507709,19.29440173,0,8.59375,8.59375,9.765625,11.328125,10.9375,10.9375,3.721556436,-0.954192697,-0.2172626527,3.485232748,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
